PLAYER_NAME,GAME_NUMBER,GAME_PLAYED,DATE,AGE,TEAM,HOME_AWAY,OPP,RESULT,GS,MP,MIN,SEC,SECONDS_PLAYED,FG,FGA,FG_PERCENT,THREEP,THREEPA,THREEP_PERCENT,FT,FTA,FT_PERCENT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,PLUS_MINUS
Ben Simmons,75,74.0,3/30/2018,21-253,PHI,@,ATL,W (+10),1,26:30:00,26,30,00,6.0,11.0,0.545,0.0,0.0,,1.0,3.0,0.33299999999999996,0.0,12.0,12.0,11.0,1.0,2.0,2.0,2.0,13.0,17.8,21.0
Ben Simmons,76,75.0,4/1/2018,21-255,PHI,@,CHO,W (+17),1,31:52:00,31,52,00,10.0,17.0,0.588,0.0,0.0,,0.0,0.0,,1.0,7.0,8.0,15.0,3.0,2.0,1.0,0.0,20.0,28.8,21.0
Ben Simmons,77,76.0,4/3/2018,21-257,PHI,,BRK,W (+26),1,25:14:00,25,14,00,7.0,10.0,0.7,0.0,0.0,,1.0,2.0,0.5,1.0,11.0,12.0,6.0,1.0,0.0,4.0,2.0,15.0,14.8,21.0
Ben Simmons,78,77.0,4/4/2018,21-258,PHI,@,DET,W (+7),1,32:06:00,32,06,00,7.0,10.0,0.7,0.0,0.0,,2.0,4.0,0.5,0.0,6.0,6.0,7.0,1.0,0.0,2.0,1.0,16.0,16.3,-2.0
Ben Simmons,79,78.0,4/6/2018,21-260,PHI,,CLE,W (+2),1,36:08:00,36,08,00,12.0,17.0,0.706,0.0,0.0,,3.0,5.0,0.6,3.0,12.0,15.0,13.0,4.0,1.0,3.0,4.0,27.0,34.0,-3.0
Ben Simmons,80,79.0,4/8/2018,21-262,PHI,,DAL,W (+12),1,30:35:00,30,35,00,7.0,10.0,0.7,0.0,0.0,,2.0,6.0,0.33299999999999996,2.0,5.0,7.0,9.0,4.0,1.0,3.0,3.0,16.0,19.9,15.0
Ben Simmons,81,80.0,4/10/2018,21-264,PHI,@,ATL,W (+8),1,28:53:00,28,53,00,5.0,9.0,0.556,0.0,0.0,,4.0,8.0,0.5,1.0,9.0,10.0,6.0,2.0,1.0,6.0,6.0,14.0,10.0,-4.0
Ben Simmons,82,81.0,4/11/2018,21-265,PHI,,MIL,W (+35),1,22:04,22,04,,1.0,6.0,0.16699999999999998,0.0,0.0,,2.0,2.0,1.0,2.0,4.0,6.0,7.0,0.0,2.0,4.0,2.0,4.0,4.3,15.0
Luka Doncic,1,1.0,10/17/2018,19-231,DAL,@,PHO,L (-21),1,31:47:00,31,47,00,5.0,16.0,0.313,0.0,5.0,0.0,0.0,2.0,0.0,2.0,6.0,8.0,4.0,0.0,0.0,4.0,3.0,10.0,0.8,-18.0
Luka Doncic,2,2.0,10/20/2018,19-234,DAL,,MIN,W (+4),1,36:14:00,36,14,00,8.0,16.0,0.5,4.0,9.0,0.444,6.0,9.0,0.667,1.0,5.0,6.0,3.0,2.0,1.0,6.0,3.0,26.0,16.6,6.0
Luka Doncic,3,3.0,10/22/2018,19-236,DAL,,CHI,W (+6),1,35:48:00,35,48,00,7.0,14.0,0.5,3.0,8.0,0.375,2.0,2.0,1.0,0.0,3.0,3.0,6.0,1.0,0.0,3.0,3.0,19.0,13.9,5.0
Luka Doncic,4,4.0,10/24/2018,19-238,DAL,@,ATL,L (-7),1,34:11:00,34,11,00,7.0,18.0,0.389,2.0,9.0,0.222,5.0,8.0,0.625,0.0,9.0,9.0,2.0,1.0,1.0,3.0,2.0,21.0,12.0,-12.0
Luka Doncic,5,5.0,10/26/2018,19-240,DAL,@,TOR,L (-9),1,35:09:00,35,09,00,7.0,14.0,0.5,4.0,6.0,0.667,4.0,4.0,1.0,1.0,4.0,5.0,4.0,0.0,0.0,3.0,1.0,22.0,16.3,0.0
Luka Doncic,6,6.0,10/28/2018,19-242,DAL,,UTA,L (-9),1,36:53:00,36,53,00,5.0,13.0,0.385,2.0,6.0,0.33299999999999996,2.0,2.0,1.0,1.0,5.0,6.0,5.0,1.0,0.0,5.0,1.0,14.0,8.2,4.0
Luka Doncic,7,7.0,10/29/2018,19-243,DAL,@,SAS,L (-5),1,39:55:00,39,55,00,11.0,18.0,0.611,4.0,6.0,0.667,5.0,6.0,0.833,2.0,6.0,8.0,4.0,1.0,1.0,6.0,0.0,31.0,24.1,5.0
Luka Doncic,8,8.0,10/31/2018,19-245,DAL,@,LAL,L (-1),1,28:08:00,28,08,00,5.0,11.0,0.455,3.0,6.0,0.5,1.0,2.0,0.5,1.0,4.0,5.0,7.0,1.0,0.0,2.0,2.0,14.0,12.9,-13.0
Luka Doncic,9,9.0,11/2/2018,19-247,DAL,,NYK,L (-12),1,34:58:00,34,58,00,8.0,15.0,0.5329999999999999,2.0,6.0,0.33299999999999996,0.0,1.0,0.0,2.0,7.0,9.0,6.0,1.0,0.0,4.0,3.0,18.0,13.8,-10.0
Luka Doncic,10,10.0,11/6/2018,19-251,DAL,,WAS,W (+19),1,33:16:00,33,16,00,9.0,16.0,0.563,2.0,7.0,0.28600000000000003,3.0,3.0,1.0,1.0,6.0,7.0,3.0,1.0,0.0,5.0,2.0,23.0,15.2,11.0
Luka Doncic,11,11.0,11/7/2018,19-252,DAL,@,UTA,L (-15),1,35:12:00,35,12,00,7.0,14.0,0.5,3.0,4.0,0.75,7.0,7.0,1.0,1.0,5.0,6.0,2.0,0.0,0.0,5.0,3.0,24.0,14.4,-15.0
Luka Doncic,12,12.0,11/10/2018,19-255,DAL,,OKC,W (+15),1,31:22:00,31,22,00,9.0,15.0,0.6,1.0,4.0,0.25,3.0,4.0,0.75,0.0,6.0,6.0,8.0,1.0,0.0,4.0,4.0,22.0,17.5,16.0
Luka Doncic,13,13.0,11/12/2018,19-257,DAL,@,CHI,W (+5),1,31:47:00,31,47,00,3.0,12.0,0.25,2.0,7.0,0.28600000000000003,3.0,4.0,0.75,2.0,4.0,6.0,3.0,1.0,0.0,3.0,1.0,11.0,5.7,-13.0
Luka Doncic,14,14.0,11/14/2018,19-259,DAL,,UTA,W (+50),1,25:09:00,25,09,00,5.0,13.0,0.385,2.0,4.0,0.5,1.0,2.0,0.5,1.0,5.0,6.0,2.0,2.0,1.0,3.0,1.0,13.0,8.4,17.0
Luka Doncic,15,15.0,11/17/2018,19-262,DAL,,GSW,W (+3),1,35:47:00,35,47,00,9.0,20.0,0.45,2.0,8.0,0.25,4.0,4.0,1.0,1.0,8.0,9.0,4.0,0.0,0.0,3.0,3.0,24.0,15.3,18.0
Luka Doncic,16,16.0,11/19/2018,19-264,DAL,@,MEM,L (-10),1,36:32:00,36,32,00,6.0,20.0,0.3,3.0,9.0,0.33299999999999996,0.0,0.0,,1.0,9.0,10.0,3.0,0.0,1.0,3.0,2.0,15.0,5.8,3.0
Luka Doncic,17,17.0,11/21/2018,19-266,DAL,,BRK,W (+6),1,33:52:00,33,52,00,5.0,11.0,0.455,2.0,3.0,0.667,9.0,11.0,0.818,2.0,7.0,9.0,4.0,2.0,0.0,3.0,4.0,21.0,18.2,1.0
Luka Doncic,18,18.0,11/24/2018,19-269,DAL,,BOS,W (+9),1,30:52:00,30,52,00,5.0,11.0,0.455,3.0,4.0,0.75,2.0,2.0,1.0,0.0,0.0,0.0,8.0,3.0,1.0,3.0,0.0,15.0,15.6,8.0
Luka Doncic,19,19.0,11/28/2018,19-273,DAL,@,HOU,W (+20),1,24:17:00,24,17,00,6.0,11.0,0.545,3.0,7.0,0.429,5.0,5.0,1.0,2.0,4.0,6.0,2.0,1.0,0.0,4.0,2.0,20.0,14.9,-6.0
Luka Doncic,20,20.0,11/30/2018,19-275,DAL,@,LAL,L (-11),1,31:43:00,31,43,00,2.0,13.0,0.154,0.0,5.0,0.0,2.0,3.0,0.667,0.0,6.0,6.0,5.0,3.0,2.0,3.0,3.0,6.0,2.8,-8.0
Luka Doncic,22,21.0,12/4/2018,19-279,DAL,,POR,W (+9),1,31:43:00,31,43,00,6.0,14.0,0.429,2.0,4.0,0.5,7.0,9.0,0.778,2.0,7.0,9.0,3.0,0.0,0.0,2.0,3.0,21.0,15.2,4.0
Luka Doncic,23,22.0,12/5/2018,19-280,DAL,@,NOP,L (-26),1,22:00,22,00,,2.0,8.0,0.25,1.0,4.0,0.25,3.0,4.0,0.75,0.0,4.0,4.0,6.0,0.0,0.0,2.0,1.0,8.0,5.8,-8.0
Luka Doncic,24,23.0,12/8/2018,19-283,DAL,,HOU,W (+3),1,32:00:00,32,00,00,7.0,17.0,0.41200000000000003,3.0,7.0,0.429,4.0,5.0,0.8,3.0,4.0,7.0,1.0,3.0,0.0,3.0,3.0,21.0,14.3,8.0
Luka Doncic,25,24.0,12/10/2018,19-285,DAL,,ORL,W (+25),1,25:36:00,25,36,00,2.0,11.0,0.182,0.0,5.0,0.0,3.0,3.0,1.0,1.0,10.0,11.0,9.0,1.0,0.0,2.0,1.0,7.0,8.7,16.0
Luka Doncic,26,25.0,12/12/2018,19-287,DAL,,ATL,W (+7),1,34:46:00,34,46,00,5.0,14.0,0.35700000000000004,2.0,6.0,0.33299999999999996,12.0,15.0,0.8,1.0,9.0,10.0,6.0,1.0,1.0,4.0,2.0,24.0,19.5,4.0
Luka Doncic,27,26.0,12/13/2018,19-288,DAL,@,PHO,L (-10),1,31:14:00,31,14,00,6.0,12.0,0.5,1.0,5.0,0.2,0.0,2.0,0.0,0.0,5.0,5.0,6.0,1.0,0.0,4.0,0.0,13.0,8.9,-8.0
Luka Doncic,28,27.0,12/16/2018,19-291,DAL,,SAC,L (-7),1,35:02:00,35,02,00,9.0,15.0,0.6,1.0,5.0,0.2,9.0,14.0,0.643,0.0,6.0,6.0,9.0,1.0,0.0,5.0,3.0,28.0,22.0,-3.0
Luka Doncic,29,28.0,12/18/2018,19-293,DAL,@,DEN,L (-8),1,34:30:00,34,30,00,5.0,15.0,0.33299999999999996,3.0,9.0,0.33299999999999996,10.0,12.0,0.833,0.0,6.0,6.0,12.0,1.0,0.0,1.0,1.0,23.0,23.5,7.0
Luka Doncic,30,29.0,12/20/2018,19-295,DAL,@,LAC,L (-4),1,31:00:00,31,00,00,10.0,20.0,0.5,3.0,6.0,0.5,9.0,13.0,0.6920000000000001,4.0,0.0,4.0,5.0,4.0,0.0,4.0,3.0,32.0,25.5,-1.0
Luka Doncic,31,30.0,12/22/2018,19-297,DAL,@,GSW,L (-4),1,29:40:00,29,40,00,7.0,15.0,0.467,3.0,6.0,0.5,2.0,4.0,0.5,1.0,2.0,3.0,5.0,1.0,1.0,2.0,2.0,19.0,14.2,-2.0
Luka Doncic,32,31.0,12/23/2018,19-298,DAL,@,POR,L (-3),1,35:26:00,35,26,00,7.0,21.0,0.33299999999999996,2.0,7.0,0.28600000000000003,7.0,9.0,0.778,2.0,9.0,11.0,6.0,0.0,0.0,1.0,0.0,23.0,17.6,-3.0
Luka Doncic,33,32.0,12/26/2018,19-301,DAL,,NOP,W (+3),1,31:21:00,31,21,00,5.0,13.0,0.385,0.0,5.0,0.0,11.0,12.0,0.917,1.0,8.0,9.0,10.0,1.0,0.0,1.0,2.0,21.0,22.8,3.0
Luka Doncic,34,33.0,12/28/2018,19-303,DAL,@,NOP,L (-2),1,33:33:00,33,33,00,10.0,16.0,0.625,7.0,10.0,0.7,7.0,13.0,0.5379999999999999,1.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,34.0,23.5,5.0
Luka Doncic,35,34.0,12/30/2018,19-305,DAL,,OKC,W (+2),1,33:48:00,33,48,00,9.0,19.0,0.474,4.0,11.0,0.364,3.0,4.0,0.75,0.0,3.0,3.0,7.0,1.0,0.0,6.0,3.0,25.0,14.5,11.0
Luka Doncic,36,35.0,12/31/2018,19-306,DAL,@,OKC,L (-20),1,22:32,22,32,,4.0,10.0,0.4,3.0,6.0,0.5,6.0,6.0,1.0,1.0,5.0,6.0,3.0,1.0,0.0,5.0,0.0,17.0,11.9,-16.0
Luka Doncic,37,36.0,1/2/2019,19-308,DAL,@,CHO,W (+38),1,26:18:00,26,18,00,7.0,16.0,0.43799999999999994,3.0,7.0,0.429,1.0,2.0,0.5,1.0,9.0,10.0,4.0,0.0,0.0,2.0,0.0,18.0,13.4,14.0
Luka Doncic,38,37.0,1/4/2019,19-310,DAL,@,BOS,L (-21),1,28:55:00,28,55,00,7.0,16.0,0.43799999999999994,4.0,8.0,0.5,1.0,2.0,0.5,1.0,8.0,9.0,4.0,0.0,0.0,3.0,1.0,19.0,12.7,3.0
Luka Doncic,39,38.0,1/5/2019,19-311,DAL,@,PHI,L (-6),1,26:18:00,26,18,00,4.0,16.0,0.25,1.0,8.0,0.125,5.0,10.0,0.5,0.0,9.0,9.0,4.0,2.0,0.0,0.0,1.0,14.0,9.5,-18.0
Luka Doncic,40,39.0,1/7/2019,19-313,DAL,,LAL,L (-10),1,34:52:00,34,52,00,10.0,23.0,0.435,2.0,6.0,0.33299999999999996,5.0,7.0,0.7140000000000001,2.0,6.0,8.0,2.0,1.0,1.0,1.0,3.0,27.0,18.2,-7.0
Luka Doncic,41,40.0,1/9/2019,19-315,DAL,,PHO,W (+10),1,35:53:00,35,53,00,8.0,14.0,0.5710000000000001,4.0,9.0,0.444,10.0,16.0,0.625,0.0,5.0,5.0,5.0,3.0,0.0,4.0,1.0,30.0,24.6,10.0
Luka Doncic,42,41.0,1/11/2019,19-317,DAL,@,MIN,W (+4),1,34:55:00,34,55,00,10.0,23.0,0.435,2.0,9.0,0.222,7.0,10.0,0.7,2.0,6.0,8.0,12.0,2.0,0.0,1.0,2.0,29.0,27.5,5.0
Luka Doncic,43,42.0,1/13/2019,19-319,DAL,,GSW,L (-5),1,31:57:00,31,57,00,8.0,18.0,0.444,5.0,10.0,0.5,5.0,8.0,0.625,0.0,6.0,6.0,5.0,1.0,0.0,5.0,1.0,26.0,16.3,-14.0
Luka Doncic,44,43.0,1/16/2019,19-322,DAL,,SAS,L (-4),1,35:48:00,35,48,00,10.0,21.0,0.47600000000000003,3.0,9.0,0.33299999999999996,2.0,2.0,1.0,1.0,7.0,8.0,8.0,1.0,0.0,2.0,4.0,25.0,20.1,8.0
Luka Doncic,45,44.0,1/19/2019,19-325,DAL,@,IND,L (-12),1,24:29:00,24,29,00,3.0,14.0,0.214,0.0,5.0,0.0,2.0,4.0,0.5,2.0,3.0,5.0,6.0,3.0,0.0,2.0,1.0,8.0,5.7,-6.0
Luka Doncic,46,45.0,1/21/2019,19-327,DAL,@,MIL,L (-10),1,32:55:00,32,55,00,6.0,17.0,0.353,2.0,5.0,0.4,4.0,5.0,0.8,2.0,9.0,11.0,10.0,1.0,1.0,3.0,1.0,18.0,17.5,-10.0
Luka Doncic,47,46.0,1/22/2019,19-328,DAL,,LAC,W (+8),1,32:18:00,32,18,00,5.0,15.0,0.33299999999999996,0.0,8.0,0.0,7.0,10.0,0.7,0.0,7.0,7.0,6.0,1.0,1.0,3.0,1.0,17.0,11.9,2.0
Luka Doncic,48,47.0,1/25/2019,19-331,DAL,,DET,W (+5),1,35:04:00,35,04,00,9.0,19.0,0.474,3.0,9.0,0.33299999999999996,11.0,13.0,0.846,1.0,7.0,8.0,8.0,2.0,1.0,4.0,3.0,32.0,27.4,2.0
Luka Doncic,49,48.0,1/27/2019,19-333,DAL,,TOR,L (-3),1,35:53:00,35,53,00,14.0,24.0,0.583,3.0,9.0,0.33299999999999996,4.0,6.0,0.667,2.0,10.0,12.0,10.0,0.0,0.0,3.0,3.0,35.0,30.2,-2.0
Luka Doncic,50,49.0,1/30/2019,19-336,DAL,@,NYK,W (+24),1,28:40:00,28,40,00,7.0,18.0,0.389,2.0,9.0,0.222,0.0,1.0,0.0,1.0,7.0,8.0,5.0,0.0,0.0,3.0,1.0,16.0,8.7,15.0
Luka Doncic,52,50.0,2/2/2019,19-339,DAL,@,CLE,W (+13),1,32:44:00,32,44,00,13.0,25.0,0.52,4.0,11.0,0.364,5.0,7.0,0.7140000000000001,1.0,10.0,11.0,6.0,1.0,0.0,2.0,4.0,35.0,27.2,8.0
Luka Doncic,53,51.0,2/6/2019,19-343,DAL,,CHO,W (+6),1,34:40:00,34,40,00,5.0,20.0,0.25,2.0,10.0,0.2,7.0,9.0,0.778,1.0,9.0,10.0,11.0,1.0,0.0,3.0,1.0,19.0,14.9,9.0
Luka Doncic,54,52.0,2/8/2019,19-345,DAL,,MIL,L (-15),1,26:42:00,26,42,00,7.0,14.0,0.5,3.0,7.0,0.429,3.0,7.0,0.429,1.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,20.0,11.7,-28.0
Luka Doncic,55,53.0,2/10/2019,19-347,DAL,,POR,W (+1),1,37:30:00,37,30,00,9.0,19.0,0.474,4.0,9.0,0.444,6.0,8.0,0.75,0.0,9.0,9.0,6.0,0.0,1.0,3.0,3.0,28.0,20.9,-4.0
Luka Doncic,56,54.0,2/11/2019,19-348,DAL,@,HOU,L (-16),1,36:12:00,36,12,00,7.0,17.0,0.41200000000000003,2.0,9.0,0.222,5.0,9.0,0.556,0.0,10.0,10.0,8.0,0.0,0.0,5.0,2.0,21.0,13.1,-5.0
Luka Doncic,57,55.0,2/13/2019,19-350,DAL,,MIA,L (-11),1,33:21:00,33,21,00,5.0,17.0,0.294,3.0,9.0,0.33299999999999996,5.0,7.0,0.7140000000000001,5.0,7.0,12.0,9.0,0.0,0.0,6.0,1.0,18.0,12.8,-12.0
Luka Doncic,60,56.0,2/25/2019,19-362,DAL,@,LAC,L (-9),1,32:40:00,32,40,00,7.0,12.0,0.583,4.0,6.0,0.667,10.0,12.0,0.833,1.0,9.0,10.0,10.0,0.0,1.0,9.0,2.0,28.0,22.9,1.0
Luka Doncic,61,57.0,2/27/2019,19-364,DAL,,IND,W (+9),1,31:43:00,31,43,00,9.0,16.0,0.563,3.0,8.0,0.375,5.0,7.0,0.7140000000000001,1.0,9.0,10.0,7.0,0.0,0.0,7.0,3.0,26.0,17.7,0.0
Luka Doncic,62,58.0,3/2/2019,20-002,DAL,,MEM,L (-30),1,26:14:00,26,14,00,7.0,14.0,0.5,1.0,8.0,0.125,7.0,12.0,0.583,0.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,22.0,16.6,-14.0
Luka Doncic,63,59.0,3/4/2019,20-004,DAL,@,BRK,L (-39),1,28:37:00,28,37,00,6.0,16.0,0.375,3.0,7.0,0.429,1.0,4.0,0.25,1.0,5.0,6.0,1.0,1.0,2.0,2.0,1.0,16.0,8.9,-31.0
Luka Doncic,64,60.0,3/6/2019,20-006,DAL,@,WAS,L (-9),1,35:47:00,35,47,00,11.0,26.0,0.423,2.0,8.0,0.25,7.0,9.0,0.778,3.0,8.0,11.0,7.0,4.0,0.0,2.0,3.0,31.0,26.6,-10.0
Luka Doncic,65,61.0,3/8/2019,20-008,DAL,@,ORL,L (-5),1,32:38:00,32,38,00,9.0,20.0,0.45,3.0,8.0,0.375,3.0,5.0,0.6,0.0,8.0,8.0,5.0,1.0,0.0,3.0,1.0,24.0,16.3,-5.0
Luka Doncic,66,62.0,3/10/2019,20-010,DAL,,HOU,L (-1),1,37:16:00,37,16,00,5.0,16.0,0.313,1.0,6.0,0.16699999999999998,8.0,9.0,0.889,1.0,14.0,15.0,9.0,2.0,2.0,3.0,2.0,19.0,20.2,-5.0
Luka Doncic,67,63.0,3/12/2019,20-012,DAL,,SAS,L (-7),1,33:42:00,33,42,00,5.0,18.0,0.278,1.0,7.0,0.14300000000000002,1.0,9.0,0.111,2.0,4.0,6.0,7.0,0.0,2.0,9.0,1.0,12.0,-2.3,-11.0
Luka Doncic,68,64.0,3/14/2019,20-014,DAL,@,DEN,L (-1),1,35:04:00,35,04,00,10.0,23.0,0.435,1.0,8.0,0.125,3.0,7.0,0.429,1.0,10.0,11.0,9.0,2.0,0.0,3.0,1.0,24.0,18.9,-2.0
Luka Doncic,70,65.0,3/18/2019,20-018,DAL,,NOP,L (-4),1,38:40:00,38,40,00,10.0,26.0,0.385,1.0,7.0,0.14300000000000002,8.0,11.0,0.727,5.0,8.0,13.0,10.0,2.0,0.0,5.0,4.0,29.0,21.9,-8.0
Luka Doncic,71,66.0,3/20/2019,20-020,DAL,@,POR,L (-8),1,28:50:00,28,50,00,8.0,16.0,0.5,1.0,4.0,0.25,7.0,7.0,1.0,0.0,5.0,5.0,6.0,0.0,0.0,2.0,4.0,24.0,18.1,-7.0
Luka Doncic,72,67.0,3/21/2019,20-021,DAL,@,SAC,L (-16),1,26:02:00,26,02,00,4.0,19.0,0.21100000000000002,2.0,10.0,0.2,3.0,5.0,0.6,1.0,9.0,10.0,3.0,0.0,0.0,1.0,1.0,13.0,4.6,-23.0
Luka Doncic,73,68.0,3/23/2019,20-023,DAL,@,GSW,W (+35),1,27:21:00,27,21,00,6.0,14.0,0.429,4.0,11.0,0.364,7.0,11.0,0.636,1.0,10.0,11.0,10.0,3.0,0.0,3.0,3.0,23.0,23.5,29.0
Luka Doncic,74,69.0,3/26/2019,20-026,DAL,,SAC,L (-4),1,36:09:00,36,09,00,9.0,20.0,0.45,0.0,9.0,0.0,10.0,11.0,0.909,1.0,11.0,12.0,12.0,0.0,0.0,4.0,2.0,28.0,24.8,-7.0
Luka Doncic,75,70.0,3/28/2019,20-028,DAL,@,MIA,L (-6),1,30:42:00,30,42,00,6.0,18.0,0.33299999999999996,3.0,9.0,0.33299999999999996,4.0,6.0,0.667,0.0,8.0,8.0,7.0,0.0,0.0,6.0,4.0,19.0,7.7,-8.0
Luka Doncic,78,71.0,4/3/2019,20-034,DAL,,MIN,L (-2),1,31:45:00,31,45,00,11.0,21.0,0.524,2.0,8.0,0.25,3.0,3.0,1.0,4.0,8.0,12.0,6.0,0.0,1.0,4.0,1.0,27.0,22.4,-15.0
Luka Doncic,81,72.0,4/9/2019,20-040,DAL,,PHO,W (+11),1,32:11:00,32,11,00,6.0,14.0,0.429,2.0,5.0,0.4,7.0,8.0,0.875,3.0,13.0,16.0,11.0,3.0,0.0,4.0,1.0,21.0,25.5,15.0
