PLAYER_NAME,GAME_NUMBER,GAME_PLAYED,DATE,AGE,TEAM,HOME_AWAY,OPP,RESULT,GS,MP,MIN,SEC,SECONDS_PLAYED,FG,FGA,FG_PERCENT,THREEP,THREEPA,THREEP_PERCENT,FT,FTA,FT_PERCENT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GMSC,PLUS_MINUS,SEASON
Lebron James,47,47,2013-02-08,28,MIA,,LAC,W (+22),1,30:59:00,30,59,1859,9,11,0.818,4,5,0.8,8,11,0.727,1,4,5,6,0,2,5,3,30,26,+21,2012-13
Lebron James,48,48,2013-02-10,28,MIA,,LAL,W (+10),1,36:15:00,36,15,2175,12,18,0.667,1,2,0.5,7,8,0.875,1,6,7,4,3,0,4,4,32,26.5,+7,2012-13
Lebron James,49,49,2013-02-12,28,MIA,,POR,W (+13),1,38:45:00,38,45,2325,11,15,0.733,1,3,0.333,7,8,0.875,0,6,6,9,3,2,1,0,30,35,+21,2012-13
Lebron James,50,50,2013-02-14,28,MIA,@,OKC,W (+10),1,40:02:00,40,2,2402,14,24,0.583,4,8,0.5,7,9,0.778,3,9,12,7,2,0,4,3,39,33.5,+15,2012-13
Lebron James,51,51,2013-02-20,28,MIA,@,ATL,W (+13),1,39:31:00,39,31,2371,8,15,0.533,1,4,0.25,7,8,0.875,0,6,6,11,4,0,2,1,24,27.4,+16,2012-13
Lebron James,52,52,2013-02-21,28,MIA,@,CHI,W (+19),1,34:29:00,34,29,2069,11,15,0.733,1,4,0.25,3,3,1,1,11,12,7,2,0,4,2,26,26,+6,2012-13
Lebron James,53,53,2013-02-23,28,MIA,@,PHI,W (+24),1,31:30:00,31,30,1890,7,12,0.583,1,4,0.25,1,2,0.5,1,9,10,11,2,0,2,1,16,20.7,+14,2012-13
Lebron James,54,54,2013-02-24,28,MIA,,CLE,W (+4),1,38:51:00,38,51,2331,10,19,0.526,0,1,0,8,11,0.727,2,1,3,8,1,0,2,0,28,23.8,+6,2012-13
Lebron James,55,55,2013-02-26,28,MIA,,SAC,W (+12),1,47:45:00,47,45,2865,14,23,0.609,1,2,0.5,11,12,0.917,3,5,8,16,2,1,2,1,40,44.2,+11,2012-13
Lebron James,56,56,2013-03-01,28,MIA,,MEM,W (+7),1,42:06:00,42,6,2526,4,14,0.286,2,4,0.5,8,12,0.667,1,7,8,10,2,1,1,1,18,19.3,-1,2012-13
Lebron James,57,57,2013-03-03,28,MIA,@,NYK,W (+6),1,42:50:00,42,50,2570,12,23,0.522,2,6,0.333,3,6,0.5,3,8,11,7,3,1,2,1,29,27.2,+9,2012-13
Lebron James,58,58,2013-03-04,28,MIA,@,MIN,W (+16),1,34:53:00,34,53,2093,9,16,0.563,1,4,0.25,1,1,1,1,9,10,4,3,2,7,3,20,14.8,+10,2012-13
Lebron James,59,59,2013-03-06,28,MIA,,ORL,W (+1),1,38:13:00,38,13,2293,7,14,0.5,1,6,0.167,11,12,0.917,0,3,3,2,0,1,2,0,26,19.6,+8,2012-13
Lebron James,60,60,2013-03-08,28,MIA,,PHI,W (+9),1,34:14:00,34,14,2054,10,17,0.588,2,3,0.667,3,5,0.6,3,7,10,5,1,2,3,2,25,22.6,+19,2012-13
Lebron James,61,61,2013-03-10,28,MIA,,IND,W (+14),1,36:21:00,36,21,2181,5,10,0.5,0,0,,3,5,0.6,1,5,6,7,1,1,4,1,13,11.6,+23,2012-13
Lebron James,62,62,2013-03-12,28,MIA,,ATL,W (+17),1,30:07:00,30,7,1807,3,11,0.273,0,2,0,9,12,0.75,3,4,7,7,2,0,4,1,15,13.1,+21,2012-13
Lebron James,63,63,2013-03-13,28,MIA,@,PHI,W (+4),1,37:14:00,37,14,2234,8,19,0.421,1,4,0.25,10,12,0.833,2,5,7,8,2,1,4,1,27,22.9,+7,2012-13
Lebron James,64,64,2013-03-15,28,MIA,@,MIL,W (+13),1,38:14:00,38,14,2294,12,24,0.5,0,2,0,4,5,0.8,1,9,10,7,0,1,2,1,28,22.2,+5,2012-13
Lebron James,65,65,2013-03-17,28,MIA,@,TOR,W (+17),1,33:50:00,33,50,2030,6,12,0.5,2,6,0.333,8,11,0.727,1,11,12,8,2,0,3,1,22,23,+10,2012-13
Lebron James,66,66,2013-03-18,28,MIA,@,BOS,W (+2),1,42:15:00,42,15,2535,16,29,0.552,1,4,0.25,4,6,0.667,1,6,7,12,2,2,5,3,37,30.4,+13,2012-13
Lebron James,67,67,2013-03-20,28,MIA,@,CLE,W (+3),1,42:19:00,42,19,2539,8,22,0.364,3,7,0.429,6,8,0.75,7,5,12,10,3,2,4,1,25,25.4,+1,2012-13
Lebron James,68,68,2013-03-22,28,MIA,,DET,W (+14),1,39:53:00,39,53,2393,12,15,0.8,1,1,1,4,6,0.667,1,7,8,8,2,1,3,1,29,30.2,+14,2012-13
Lebron James,69,69,2013-03-24,28,MIA,,CHA,W (+32),1,34:10:00,34,10,2050,11,14,0.786,0,1,0,10,11,0.909,0,8,8,10,3,3,4,0,32,36.7,+22,2012-13
Lebron James,70,70,2013-03-25,28,MIA,@,ORL,W (+14),1,38:45:00,38,45,2325,9,16,0.563,0,0,,6,10,0.6,1,8,9,11,1,0,3,2,24,22.8,+25,2012-13
Lebron James,71,71,2013-03-27,28,MIA,@,CHI,L (-4),1,39:56:00,39,56,2396,11,17,0.647,2,5,0.4,8,11,0.727,0,7,7,3,2,4,4,1,32,27.9,+2,2012-13
Lebron James,72,72,2013-03-29,28,MIA,@,NOH,W (+19),1,32:13:00,32,13,1933,13,20,0.65,7,10,0.7,3,5,0.6,0,4,4,6,2,0,3,0,36,30.8,+19,2012-13
Lebron James,73,,2013-03-31,28,MIA,@,SAS,W (+2),,,,,,,,,,,,,,,,,,,,,,,,,,2012-13
Lebron James,74,,2013-04-02,28,MIA,,NYK,L (-12),,,,,,,,,,,,,,,,,,,,,,,,,,2012-13
Lebron James,75,,2013-04-05,28,MIA,@,CHA,W (+10),,,,,,,,,,,,,,,,,,,,,,,,,,2012-13
Lebron James,76,73,2013-04-06,28,MIA,,PHI,W (+19),1,29:42:00,29,42,1782,12,17,0.706,1,2,0.5,2,2,1,0,4,4,5,1,0,1,1,27,24.2,+22,2012-13
Lebron James,77,74,2013-04-09,28,MIA,,MIL,W (+11),1,30:04:00,30,4,1804,11,16,0.688,0,1,0,6,6,1,1,6,7,7,2,1,3,0,28,28.3,+21,2012-13
Lebron James,78,,2013-04-10,28,MIA,@,WAS,W (+5),,,,,,,,,,,,,,,,,,,,,,,,,,2012-13
Lebron James,79,75,2013-04-12,28,MIA,,BOS,W (+8),1,28:51:00,28,51,1731,8,10,0.8,0,0,,4,4,1,1,5,6,9,0,0,1,1,20,23.3,+6,2012-13
Lebron James,80,76,2013-04-14,28,MIA,,CHI,W (+12),1,34:51:00,34,51,2091,7,12,0.583,1,1,1,9,12,0.75,0,7,7,6,1,0,3,2,24,20.7,+8,2012-13
Lebron James,81,,2013-04-15,28,MIA,@,CLE,W (+1),,,,,,,,,,,,,,,,,,,,,,,,,,2012-13
Lebron James,82,,2013-04-17,28,MIA,,ORL,W (+12),,,,,,,,,,,,,,,,,,,,,,,,,,2012-13
Kevin Durant,1,1,2013-10-30,25,OKC,@,UTA,W (+3),1,39:09:00,39,9,2349,9,24,0.375,2,8,0.25,22,24,0.917,0,6,6,1,3,0,5,1,42,28.1,+3,2013-14
Kevin Durant,2,2,2013-11-01,25,OKC,@,MIN,L (-19),1,27:07:00,27,7,1627,4,11,0.364,1,5,0.2,4,5,0.8,0,4,4,1,0,2,4,3,13,4.6,-20,2013-14
Kevin Durant,3,3,2013-11-03,25,OKC,,PHO,W (+7),1,39:42:00,39,42,2382,10,19,0.526,2,5,0.4,11,13,0.846,1,9,10,1,2,0,3,1,33,25.6,+3,2013-14
Kevin Durant,4,4,2013-11-06,25,OKC,,DAL,W (+14),1,36:53:00,36,53,2213,7,16,0.438,1,2,0.5,8,9,0.889,1,2,3,10,2,0,5,2,23,18.7,+6,2013-14
Kevin Durant,5,5,2013-11-08,25,OKC,@,DET,W (+9),1,44:00:00,44,0,2640,9,15,0.6,2,3,0.667,17,19,0.895,2,6,8,7,3,1,3,3,37,36.9,+6,2013-14
Kevin Durant,6,6,2013-11-10,25,OKC,,WAS,W (+1),1,46:08:00,46,8,2768,12,23,0.522,1,4,0.25,8,9,0.889,3,10,13,6,0,1,5,3,33,25.1,+1,2013-14
Kevin Durant,7,7,2013-11-13,25,OKC,@,LAC,L (-8),1,41:49:00,41,49,2509,8,18,0.444,2,6,0.333,15,17,0.882,1,5,6,10,2,0,5,4,33,27.4,-9,2013-14
Kevin Durant,8,8,2013-11-14,25,OKC,@,GSW,L (-1),1,41:54:00,41,54,2514,5,13,0.385,2,6,0.333,8,9,0.889,1,6,7,8,0,0,5,5,20,13.6,-2,2013-14
Kevin Durant,9,9,2013-11-16,25,OKC,@,MIL,W (+13),1,37:20:00,37,20,2240,7,15,0.467,3,5,0.6,7,7,1,1,4,5,2,1,0,3,1,24,17.2,+3,2013-14
Kevin Durant,10,10,2013-11-18,25,OKC,,DEN,W (+2),1,42:47:00,42,47,2567,11,27,0.407,3,9,0.333,13,16,0.813,3,5,8,6,1,1,3,2,38,28,+5,2013-14
Kevin Durant,11,11,2013-11-21,25,OKC,,LAC,W (+14),1,38:35:00,38,35,2315,10,19,0.526,2,5,0.4,6,9,0.667,0,6,6,8,1,0,1,0,28,24.9,+7,2013-14
Kevin Durant,12,12,2013-11-24,25,OKC,,UTA,W (+22),1,26:21:00,26,21,1581,3,9,0.333,1,1,1,12,13,0.923,0,9,9,2,2,0,3,1,19,16.2,+27,2013-14
Kevin Durant,13,13,2013-11-27,25,OKC,,SAS,W (+6),1,38:10:00,38,10,2290,10,23,0.435,1,5,0.2,3,3,1,0,13,13,4,0,0,6,1,24,12.2,+6,2013-14
Kevin Durant,14,14,2013-11-29,25,OKC,,GSW,W (+1),1,43:46:00,43,46,2626,7,22,0.318,0,2,0,11,12,0.917,0,13,13,5,0,2,4,3,25,15.6,+1,2013-14
Kevin Durant,15,15,2013-12-01,25,OKC,,MIN,W (+10),1,44:10:00,44,10,2650,14,21,0.667,3,4,0.75,1,2,0.5,2,8,10,12,4,4,2,3,32,38.3,+9,2013-14
Kevin Durant,16,16,2013-12-03,25,OKC,@,SAC,W (+2),1,38:58:00,38,58,2338,8,21,0.381,1,4,0.25,10,10,1,0,11,11,3,2,1,1,3,27,21.4,+2,2013-14
Kevin Durant,17,17,2013-12-04,25,OKC,@,POR,L (-7),1,38:31:00,38,31,2311,11,23,0.478,1,3,0.333,10,12,0.833,1,6,7,0,1,2,4,1,33,21,-6,2013-14
Kevin Durant,18,18,2013-12-06,25,OKC,@,NOP,W (+14),1,36:08:00,36,8,2168,11,17,0.647,2,5,0.4,5,5,1,0,8,8,4,2,3,2,1,29,28.4,+16,2013-14
Kevin Durant,19,19,2013-12-08,25,OKC,,IND,W (+24),1,34:51:00,34,51,2091,14,23,0.609,2,3,0.667,6,6,1,2,8,10,5,1,0,3,1,36,30.4,+26,2013-14
Kevin Durant,20,20,2013-12-10,25,OKC,@,ATL,W (+9),1,37:15:00,37,15,2235,9,21,0.429,1,3,0.333,11,15,0.733,1,9,10,5,1,2,5,2,30,20.8,+19,2013-14
Kevin Durant,21,21,2013-12-11,25,OKC,@,MEM,W (+16),1,34:01:00,34,1,2041,6,12,0.5,1,1,1,5,5,1,1,5,6,3,2,1,3,3,18,14.8,+21,2013-14
Kevin Durant,22,22,2013-12-13,25,OKC,,LAL,W (+25),1,31:08:00,31,8,1868,10,13,0.769,3,5,0.6,8,8,1,0,8,8,5,4,1,2,2,31,33.7,+24,2013-14
Kevin Durant,23,23,2013-12-15,25,OKC,,ORL,W (+3),1,37:03:00,37,3,2223,11,18,0.611,2,3,0.667,4,5,0.8,0,9,9,5,1,2,2,1,28,25.6,-7,2013-14
Kevin Durant,24,24,2013-12-17,25,OKC,@,DEN,W (+12),1,37:52:00,37,52,2272,11,23,0.478,2,4,0.5,6,7,0.857,0,6,6,3,2,0,2,3,30,20.6,+6,2013-14
Kevin Durant,25,25,2013-12-19,25,OKC,,CHI,W (+12),1,33:18:00,33,18,1998,13,20,0.65,4,5,0.8,2,2,1,0,9,9,6,3,1,1,2,32,32,+17,2013-14
Kevin Durant,26,26,2013-12-21,25,OKC,@,SAS,W (+13),1,38:13:00,38,13,2293,6,14,0.429,2,6,0.333,3,3,1,0,5,5,3,2,1,3,3,17,11.7,+1,2013-14
Kevin Durant,27,27,2013-12-22,25,OKC,,TOR,L (-6),1,37:06:00,37,6,2226,5,16,0.313,2,7,0.286,12,12,1,1,7,8,3,0,0,6,2,24,12.9,-10,2013-14
Kevin Durant,28,28,2013-12-25,25,OKC,@,NYK,W (+29),1,32:20:00,32,20,1940,10,16,0.625,4,6,0.667,5,6,0.833,0,7,7,6,2,0,2,3,29,26.5,+22,2013-14
Kevin Durant,29,29,2013-12-27,25,OKC,@,CHA,W (+4),1,40:02:00,40,2,2402,14,28,0.5,2,6,0.333,4,6,0.667,2,10,12,6,0,0,2,3,34,24.6,+1,2013-14
Kevin Durant,30,30,2013-12-29,25,OKC,,HOU,W (+31),1,38:13:00,38,13,2293,11,17,0.647,3,5,0.6,8,9,0.889,0,13,13,5,1,1,2,3,33,31,+27,2013-14
Kevin Durant,31,31,2013-12-31,25,OKC,,POR,L (-4),1,40:12:00,40,12,2412,12,26,0.462,3,9,0.333,10,12,0.833,3,11,14,3,1,0,1,3,37,29.1,-8,2013-14
Kevin Durant,32,32,2014-01-02,25,OKC,,BRK,L (-2),1,34:27:00,34,27,2067,8,13,0.615,3,7,0.429,5,5,1,0,4,4,4,0,2,5,5,24,16.5,-6,2013-14
Kevin Durant,33,33,2014-01-04,25,OKC,@,MIN,W (+4),1,42:51:00,42,51,2571,16,32,0.5,4,9,0.444,12,13,0.923,0,7,7,7,2,1,3,2,48,37.5,0,2013-14
Kevin Durant,34,34,2014-01-05,25,OKC,,BOS,W (+23),1,27:10:00,27,10,1630,6,13,0.462,0,1,0,9,10,0.9,0,7,7,8,3,0,0,2,21,23.8,+14,2013-14
Kevin Durant,35,35,2014-01-07,25,OKC,@,UTA,L (-11),1,45:11:00,45,11,2711,14,34,0.412,3,13,0.231,17,19,0.895,0,7,7,5,4,2,0,2,48,39.2,-12,2013-14
Kevin Durant,36,36,2014-01-09,25,OKC,@,DEN,L (-13),1,27:57:00,27,57,1677,7,18,0.389,1,7,0.143,15,16,0.938,0,3,3,4,2,0,2,1,30,23.1,-9,2013-14
Kevin Durant,37,37,2014-01-11,25,OKC,,MIL,W (+16),1,39:57:00,39,57,2397,8,18,0.444,2,5,0.4,15,17,0.882,1,9,10,7,0,1,2,1,33,29.4,+22,2013-14
Kevin Durant,38,38,2014-01-14,25,OKC,@,MEM,L (-3),1,41:09:00,41,9,2469,15,28,0.536,0,4,0,7,9,0.778,0,4,4,4,1,0,4,2,37,22.8,-11,2013-14
Kevin Durant,39,39,2014-01-16,25,OKC,@,HOU,W (+12),1,42:50:00,42,50,2570,8,21,0.381,2,7,0.286,18,20,0.9,1,4,5,7,0,0,7,2,36,22.7,+20,2013-14
Kevin Durant,40,40,2014-01-17,25,OKC,,GSW,W (+6),1,43:30:00,43,30,2610,19,28,0.679,5,9,0.556,11,13,0.846,1,3,4,6,2,1,5,1,54,44.3,+7,2013-14
Kevin Durant,41,41,2014-01-19,25,OKC,,SAC,W (+15),1,32:06:00,32,6,1926,10,15,0.667,3,5,0.6,7,9,0.778,1,5,6,9,4,2,3,1,30,33.2,+23,2013-14
Kevin Durant,42,42,2014-01-21,25,OKC,,POR,W (+8),1,37:45:00,37,45,2265,17,25,0.68,6,7,0.857,6,7,0.857,0,5,5,4,0,0,4,2,46,34.4,+13,2013-14
Kevin Durant,43,43,2014-01-22,25,OKC,@,SAS,W (+6),1,39:16:00,39,16,2356,12,22,0.545,2,4,0.5,10,11,0.909,1,6,7,5,1,1,11,4,36,20.1,+7,2013-14
Kevin Durant,44,,2014-01-24,25,OKC,@,BOS,W (+18),,,,,,,,,,,,,,,,,,,,,,,,,,2013-14
Kevin Durant,45,44,2014-01-25,25,OKC,@,PHI,W (+12),1,43:59:00,43,59,2639,12,17,0.706,1,4,0.25,7,7,1,1,13,14,10,2,1,3,4,32,34.6,+14,2013-14
Kevin Durant,46,45,2014-01-27,25,OKC,,ATL,W (+2),1,43:29:00,43,29,2609,15,25,0.6,5,7,0.714,6,8,0.75,1,3,4,5,2,3,4,0,41,33.9,+4,2013-14
Kevin Durant,47,46,2014-01-29,25,OKC,@,MIA,W (+17),1,40:20:00,40,20,2420,12,23,0.522,4,9,0.444,5,5,1,0,7,7,5,2,0,4,3,33,24.1,+18,2013-14
Kevin Durant,48,47,2014-01-31,25,OKC,@,BRK,W (+25),1,30:22:00,30,22,1822,10,12,0.833,3,3,1,3,3,1,1,2,3,7,1,0,3,3,26,24.6,+25,2013-14
Kevin Durant,49,48,2014-02-01,25,OKC,@,WAS,L (-15),1,37:48:00,37,48,2268,8,21,0.381,0,6,0,10,10,1,1,3,4,7,0,0,5,2,26,15.2,-16,2013-14
Kevin Durant,50,49,2014-02-03,25,OKC,,MEM,W (+9),1,40:11:00,40,11,2411,11,21,0.524,2,7,0.286,7,10,0.7,2,6,8,8,1,1,5,2,31,24.2,+12,2013-14
Kevin Durant,51,50,2014-02-05,25,OKC,,MIN,W (+9),1,36:52:00,36,52,2212,11,20,0.55,3,5,0.6,1,1,1,2,7,9,7,1,0,4,2,26,21,+11,2013-14
Kevin Durant,52,51,2014-02-07,25,OKC,@,ORL,L (-1),1,40:13:00,40,13,2413,10,22,0.455,2,6,0.333,7,7,1,0,5,5,12,0,1,6,3,29,21,+6,2013-14
Kevin Durant,53,52,2014-02-09,25,OKC,,NYK,W (+12),1,40:08:00,40,8,2408,12,22,0.545,4,7,0.571,13,18,0.722,0,10,10,9,1,2,3,3,41,35.9,+10,2013-14
Kevin Durant,54,53,2014-02-11,25,OKC,@,POR,W (+3),1,38:03:00,38,3,2283,15,28,0.536,1,3,0.333,5,5,1,2,8,10,2,1,0,8,4,36,19,+2,2013-14
Kevin Durant,55,54,2014-02-13,25,OKC,@,LAL,W (+4),1,41:59:00,41,59,2519,14,33,0.424,3,13,0.231,12,12,1,0,12,12,7,3,0,6,2,43,30.2,+3,2013-14
Kevin Durant,56,55,2014-02-20,25,OKC,,MIA,L (-22),1,39:24:00,39,24,2364,10,22,0.455,1,6,0.167,7,10,0.7,1,7,8,3,2,0,5,3,28,16.1,-10,2013-14
Kevin Durant,57,56,2014-02-23,25,OKC,,LAC,L (-8),1,45:42:00,45,42,2742,15,30,0.5,2,6,0.333,10,12,0.833,0,3,3,10,2,0,5,3,42,29.9,+1,2013-14
Kevin Durant,58,57,2014-02-26,25,OKC,,CLE,L (-10),1,41:16:00,41,16,2476,10,16,0.625,4,9,0.444,4,6,0.667,0,10,10,9,1,0,2,3,28,27.1,-6,2013-14
Kevin Durant,59,58,2014-02-28,25,OKC,,MEM,W (+6),1,42:33:00,42,33,2553,12,24,0.5,3,8,0.375,10,10,1,0,6,6,5,2,1,5,1,37,27.6,+8,2013-14
Kevin Durant,60,59,2014-03-02,25,OKC,,CHA,W (+17),1,38:11:00,38,11,2291,8,24,0.333,0,6,0,12,12,1,1,5,6,5,0,0,1,2,28,18.3,+20,2013-14
Kevin Durant,61,60,2014-03-04,25,OKC,,PHI,W (+33),1,32:49:00,32,49,1969,14,20,0.7,2,6,0.333,12,18,0.667,0,9,9,3,2,1,3,1,42,35.3,+24,2013-14
Kevin Durant,62,61,2014-03-06,25,OKC,@,PHO,L (-6),1,43:55:00,43,55,2635,12,24,0.5,3,9,0.333,7,7,1,0,7,7,5,0,0,4,2,34,22.8,-4,2013-14
